Unnamed: 0,year,name,Name (reporting),id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_played,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set,English short name lower case,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,country,latitude,longitude,country_code,Continent
1358,1991-2023,Thomas Fabbiano,T. Fabbiano,105341,30.2,ITA,173,R,70,701,63,0,765.8730159,90,27,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.150592217,0.241116751,0.716582064,0.204507513,0.654327357,0.648531441,0.491791045,0.271664231,0.512495835,0.559265442,0.661590525,0.365671642,0.571611253,0.395348837,0,,2,0.5,5,0.4,9,0.222222222,37,0.189189189,67,0.23880597,90,89,97.32222222,1051.833333,250,248,116.0561798,41.64919355,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
1360,1991-2023,Thomas Hogstedt,T. Hogstedt,100962,30.5,SWE,190,R,86,,36,0,493.0555556,53,18,0.339622642,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.398945518,0.346221441,0.67486819,0.214408233,0.517593339,0.680851064,0.467706013,0.265088208,0.507969508,0.512864494,0.687170475,0.418060201,0.52685422,0.4375,1,0,2,0,3,0,5,0,20,0.2,35,0.285714286,53,52,113.2962963,596.8333333,126,123,97.73076923,41.31707317,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
1361,1991-2023,Thomas Johansson,T. Johansson,102563,33.9,SWE,180,R,7,2365,293,0.030716724,748.2935154,653,357,0.546707504,15,9,0.6,1,1,0,0,1,1,0,0,13,7,0,0.669766833,0.232250458,0.806916427,0.221918877,0.533206947,0.761975762,0.5073584,0.271876413,0.504270633,0.541081643,0.507466597,0.410139356,0.619514713,0.506024096,5,0.2,38,0.368421053,90,0.3,143,0.293706294,329,0.407294833,516,0.492248062,614,606,70.80851064,1027.949848,1581,1550,101.0577558,39.51032258,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
1363,1991-2023,Thomas Muster,T. Muster,101404,31.5,AUT,180,L,1,4474,216,0.166666667,685.1851852,625,441,0.7056,42,36,0.857142857,1,1,0,0,8,7,4,4,29,24,0,0.258593639,0.201968335,0.795179004,0.317076639,0.616708482,0.691242595,0.537092329,0.320548046,0.552802538,0.708659178,0.552988161,0.447431782,0.629610524,0.573459716,8,0.125,37,0.405405405,66,0.46969697,121,0.479338843,280,0.596428571,457,0.658643326,595,557,86.4522293,918.7197452,1495,1364,96.51346499,39.41202346,Austria,AT,AUT,40,ISO 3166-2:AT,Austria,47.516231,14.550072,AT,Europe
1364,1991-2023,Thomas Prerovsky,T. Prerovsky,108390,23.5,AUT,,R,568,20,2,0,250,5,2,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.8,0.071428571,0.536082474,0.769230769,0.533333333,0.260869565,0.307692308,0.5,0.533333333,0.142857143,0.625,0,0,,0,,0,,0,,0,,0,,1,1,388.2,104.2,3,3,104,34.66666667,Austria,AT,AUT,40,ISO 3166-2:AT,Austria,47.516231,14.550072,AT,Europe
1365,1991-2023,Thomas Schiessling,T. Schiessling,102473,27.7,AUT,180,R,277,143,9,0,361.1111111,13,4,0.307692308,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.116438356,0.253424658,0.671232877,0.218543046,0.584699454,0.61682243,0.528947368,0.297945205,0.490384615,0.675496689,0.650684932,0.323529412,0.494736842,0.333333333,0,,1,0,1,0,1,0,4,0,8,0.25,13,13,122.2307692,726.1538462,31,31,99.23076923,41.61290323,Austria,AT,AUT,40,ISO 3166-2:AT,Austria,47.516231,14.550072,AT,Europe
1367,1991-2023,Yong Il Yoon,Y. Il Yoon,102263,34,KOR,175,R,,,5,0,250,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.318181818,0.363636364,0.590909091,0.044444444,0.505300353,0.608391608,0.471428571,0.251655629,0.324561404,0.288888889,0.840909091,0.153846154,0.513513514,,0,,0,,0,,1,0,1,0,2,0,5,5,125.2,510.2,10,10,66.8,33.4,"Korea, Republic of (South Korea)",KR,KOR,410,ISO 3166-2:KR,South Korea,35.907757,127.766922,KR,Asia
1368,1991-2023,Thomaz Bellucci,T. Bellucci,105064,30.1,BRA,188,L,21,1732,208,0.019230769,799.2788462,421,202,0.479809976,8,4,0.5,0,0,0,0,0,0,0,0,8,4,0,0.477221655,0.255362615,0.767722165,0.213794498,0.58057339,0.704916238,0.511897545,0.292414916,0.499185402,0.550768608,0.568130746,0.388174807,0.591154261,0.509803922,5,0,20,0.1,43,0.139534884,80,0.2,190,0.305263158,326,0.417177914,387,361,83.48578199,1416.163507,1023,956,115.534626,43.62761506,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
1370,1991-2023,Tigre Hank,T. Hank,105853,22.9,MEX,188,U,446,92,3,0,416.6666667,9,1,0.111111111,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.352941176,0.205882353,0.647058824,0.090909091,0.625,0.614285714,0.488095238,0.165217391,0.402597403,0.303030303,0.794117647,0.3,0.555555556,0.333333333,0,,0,,0,,0,,0,,2,0,3,3,193.6666667,319.1111111,7,7,91.66666667,39.28571429,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
1371,1991-2023,Tim Henman,T. Henman,102450,33,GBR,185,R,4,2826,275,0.04,874.5454545,770,496,0.644155844,28,11,0.392857143,0,0,0,0,4,1,5,1,19,9,0,0.468654767,0.282542447,0.812255115,0.258430681,0.576667855,0.744400954,0.507055805,0.316298028,0.500788548,0.634339872,0.505333043,0.407400973,0.62847297,0.534954407,17,0.058823529,57,0.315789474,93,0.376344086,175,0.457142857,416,0.576923077,606,0.599009901,717,705,73.78580645,1099.076129,1901,1857,107.2099291,40.70166936,United Kingdom,GB,GBR,826,ISO 3166-2:GB,United Kingdom,55.378051,-3.435973,GB,Europe
1372,1991-2023,Tim Mayotte,T. Mayotte,100689,31.1,USA,190,R,37,,14,0,732.1428571,26,12,0.461538462,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.533923304,0.471976401,0.761061947,0.225519288,0.545906829,0.73985087,0.474103586,0.309954751,0.490654206,0.572700297,0.584070796,0.393782383,0.590909091,0.666666667,0,,0,,3,0.666666667,6,0.666666667,12,0.416666667,20,0.5,26,26,81.92307692,697.8846154,68,68,106.2692308,40.63235294,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1373,1991-2023,Tim Smyczek,T. Smyczek,105065,31.5,USA,175,R,68,688,85,0,720.5882353,128,43,0.3359375,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.358443189,0.214689266,0.725047081,0.199250468,0.614674534,0.664189503,0.503087182,0.276659458,0.48570078,0.52467208,0.673571877,0.379761905,0.591798695,0.346153846,0,,4,0,5,0,17,0.117647059,50,0.16,91,0.230769231,128,121,92.8359375,1049.953125,337,320,105.9917355,40.078125,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1375,1991-2023,Timofey Skatov,T. Skatov,207608,22,RUS,173,R,129,431,5,0,950,8,3,0.375,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.109756098,0.170731707,0.646341463,0.168674699,0.739130435,0.574660633,0.487179487,0.275071633,0.532663317,0.493975904,0.829268293,0.341463415,0.573529412,1,0,,0,,0,,0,,1,0,5,0.2,7,5,100.125,789.75,19,13,124.8,48,Russia,RU,RUS,643,ISO 3166-2:RU,Russia,61.52401,105.318756,RU,Asia
1376,1991-2023,Tj Middleton,T. Middleton,101479,26.8,USA,183,R,,,5,0,300,7,2,0.285714286,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.52173913,0.449275362,0.695652174,0.085714286,0.550537634,0.671875,0.459330144,0.239215686,0.353333333,0.3,0.724637681,0.285714286,0.58,1,0,,0,,0,,1,1,2,0.5,3,0.333333333,7,7,119.2857143,550.8571429,15,15,87.14285714,40.66666667,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1379,1991-2023,Todd Larkham,T. Larkham,102464,28.2,AUS,178,R,136,262,14,0,1553.571429,17,3,0.176470588,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.136563877,0.334801762,0.594713656,0.218340611,0.631514408,0.584466019,0.419301165,0.262910798,0.498233216,0.502183406,0.894273128,0.434782609,0.54679803,0.5,2,0,3,0,4,0,4,0,7,0,13,0.076923077,16,16,82.17647059,1426.823529,52,52,116.4375,35.82692308,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
1380,1991-2023,Todd Martin,T. Martin,101774,33.9,USA,198,R,4,2969,229,0.034934498,872.2707424,639,408,0.638497653,20,8,0.4,2,0,0,0,1,0,7,3,10,5,0,0.716200835,0.247375743,0.83596813,0.224203822,0.616739917,0.75547077,0.510807794,0.278705603,0.519789162,0.558726115,0.460730998,0.40127679,0.643974746,0.573529412,21,0.095238095,67,0.23880597,118,0.288135593,177,0.355932203,329,0.504559271,501,0.588822355,598,563,69.12616822,1162.249221,1611,1480,104.964476,39.92905405,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1381,1991-2023,Todd Nelson,T. Nelson,100728,32.4,USA,185,R,278,107,7,0,857.1428571,11,4,0.363636364,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.38,0.4,0.753333333,0.190789474,0.573964497,0.719931271,0.44212963,0.292561983,0.472684086,0.5,0.58,0.381578947,0.574712644,0.166666667,1,0,1,0,2,0,2,0,3,0,4,0.25,11,9,125.8181818,770,31,23,104.8888889,41.04347826,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1382,1991-2023,Todd Reid,T. Reid,104379,20.1,AUS,180,R,105,392,21,0,857.1428571,36,14,0.388888889,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.29040404,0.159090909,0.717171717,0.20984456,0.704121306,0.641082275,0.483574244,0.284507042,0.482474227,0.497409326,0.702020202,0.421875,0.597122302,0.5,0,,1,0,2,0.5,6,0.5,22,0.363636364,29,0.379310345,33,33,85.72222222,949.3055556,86,86,85.93939394,32.97674419,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
1383,1991-2023,Todd Widom,T. Widom,104167,25.8,USA,,R,232,326,5,0,400,10,5,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.276422764,0.195121951,0.739837398,0.166666667,0.62400906,0.671506352,0.463855422,0.232967033,0.519031142,0.391666667,0.674796748,0.425531915,0.614457831,0.6,0,,0,,0,,1,0,3,0.333333333,7,0.428571429,10,10,126.5,1035.2,25,25,110.9,44.36,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1384,1991-2023,Todd Witsken,T. Witsken,100972,29.3,USA,183,R,56,568,44,0,801.1363636,74,30,0.405405405,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.20431328,0.281498297,0.694665153,0.243458476,0.601214224,0.657530294,0.475859069,0.300212701,0.507847082,0.583617747,0.631101022,0.417153996,0.51618705,0.5,0,,3,0,4,0.25,14,0.285714286,27,0.296296296,49,0.367346939,73,70,80.25675676,680.7702703,189,177,106.3285714,42.05084746,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1385,1991-2023,Todd Woodbridge,T. Woodbridge,101889,33.9,AUS,178,R,20,1575,206,0.009708738,741.5048544,428,221,0.51635514,8,2,0.25,0,0,0,0,1,0,1,0,6,2,0,0.241563055,0.360173673,0.737319913,0.259896042,0.591063065,0.687630818,0.473672837,0.301192434,0.528170019,0.6237505,0.628379712,0.416666667,0.581972362,0.50273224,5,0,26,0.076923077,49,0.12244898,82,0.195121951,169,0.331360947,302,0.42384106,408,391,87.19069767,887.5790698,1063,994,99.7314578,39.23038229,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
1388,1991-2023,Tomas Anzari,T. Anzari,101765,21.5,CZE,180,R,144,,10,0,375,11,1,0.090909091,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0.254385965,0.596491228,0.25,0.641434263,0.619047619,0.418518519,0.328054299,0.494915254,0.637931034,0.754385965,0.391891892,0.465116279,0,0,,1,0,2,0,2,0,3,0,7,0.142857143,11,11,91.72727273,669.0909091,25,25,87.09090909,38.32,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1391,1991-2023,Tomas Berdych,T. Berdych,104607,33.9,CZE,196,R,4,5230,337,0.041543027,909.495549,984,641,0.651422764,34,14,0.411764706,1,0,0,0,4,1,7,3,22,10,0,0.62581543,0.199182395,0.843437418,0.239791409,0.579984262,0.769467461,0.52428906,0.291886196,0.520230402,0.57760297,0.429764286,0.415149197,0.635701275,0.539568345,35,0.114285714,108,0.203703704,178,0.297752809,296,0.405405405,606,0.552805281,846,0.617021277,933,898,57.31983806,1949.465587,2394,2308,106.596882,41.47487002,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1392,1991-2023,Tomas Cakl,T. Cakl,103761,25.7,CZE,178,R,161,252,9,0,277.7777778,12,3,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.570247934,0.41322314,0.702479339,0.127118644,0.515535098,0.674107143,0.475059382,0.202298851,0.495384615,0.415254237,0.79338843,0.306122449,0.625,0.4,0,,0,,0,,1,0,4,0.25,8,0.375,12,12,82.66666667,719.9166667,25,25,79.08333333,37.96,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1393,1991-2023,Tomas Carbonell,T. Carbonell,101507,30.1,ESP,178,R,40,900,173,0.011560694,556.3583815,314,142,0.452229299,4,2,0.5,0,0,0,0,0,0,0,0,4,2,0,0.227247656,0.332322118,0.675124104,0.301039956,0.67163307,0.645063071,0.440010168,0.335879453,0.526978601,0.685276409,0.735797022,0.439297125,0.558470765,0.446808511,2,0,16,0.0625,24,0.166666667,45,0.111111111,128,0.2734375,229,0.35371179,309,301,86.30254777,781.5095541,787,755,94.06976744,37.50331126,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
1394,1991-2023,Tomas Machac,T. Machac,207830,22.4,CZE,183,R,97,621,14,0,1160.714286,26,11,0.423076923,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4,0.170491803,0.770491803,0.214983713,0.634241245,0.658742331,0.507978723,0.276527331,0.528445006,0.586319218,0.668852459,0.366666667,0.656862745,0.333333333,2,0,3,0,4,0,8,0,11,0.090909091,18,0.333333333,22,22,83.96153846,1882.307692,66,66,130.2727273,43.42424242,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1395,1991-2023,Tomas Martin Etcheverry,T. Martin Etcheverry,144869,24,ARG,196,R,32,1231,34,0,713.2352941,60,26,0.433333333,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.440903054,0.156706507,0.779548473,0.207446809,0.65207516,0.688727042,0.513353116,0.294634146,0.491534989,0.5625,0.577689243,0.368794326,0.618390805,0.407407407,1,0,1,0,1,0,8,0.25,22,0.318181818,42,0.404761905,60,54,88.81666667,1059.766667,158,140,130.3888889,50.29285714,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
1396,1991-2023,Tomas Nydahl,T. Nydahl,101459,30.4,SWE,185,R,72,637,50,0,470,77,27,0.350649351,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.290322581,0.348164627,0.715239155,0.232123212,0.656521739,0.672694855,0.451801363,0.272027374,0.522364217,0.605060506,0.642936596,0.383636364,0.557093426,0.3,0,,1,0,5,0.2,7,0.428571429,16,0.4375,45,0.355555556,77,74,122.3589744,675.3589744,191,181,100.7027027,41.17127072,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
1397,1991-2023,Tomas Zib,T. Zib,102720,31.6,CZE,178,R,51,688,94,0,625,140,43,0.307142857,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.315131579,0.173684211,0.711184211,0.191321499,0.592317721,0.669827294,0.491512915,0.255460423,0.492846193,0.479289941,0.672368421,0.399176955,0.570450098,0.423076923,1,0,5,0,11,0.090909091,18,0.111111111,47,0.191489362,99,0.252525253,133,133,94.95714286,805.9571429,321,321,95.55639098,39.59190031,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1399,1991-2023,Tommy Ho,T. Ho,102235,24.1,USA,183,L,85,521,55,0,677.2727273,88,33,0.375,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.344106464,0.240494297,0.761406844,0.208526413,0.599342951,0.69184938,0.501604278,0.268953935,0.504593399,0.512511585,0.596958175,0.406871609,0.600318471,0.459459459,1,0,4,0.25,6,0.166666667,9,0.111111111,26,0.269230769,48,0.291666667,87,82,110.5568182,707.3068182,225,207,94.92682927,37.60386473,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1400,1991-2023,Tommy Paul,T. Paul,126205,26.2,USA,185,R,14,2320,95,0.010526316,786.8421053,211,116,0.549763033,3,1,0.333333333,0,0,0,0,0,0,1,0,2,1,0,0.375759878,0.189589666,0.791793313,0.232620321,0.616438356,0.705410628,0.520031056,0.298102467,0.505727554,0.601986249,0.524696049,0.38642132,0.603186097,0.459183673,1,0,12,0.416666667,22,0.318181818,49,0.346938776,101,0.415841584,162,0.49382716,206,202,84.0521327,1533.900474,541,527,114.6386139,43.94117647,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
1401,1991-2023,Tommy Robredo,T. Robredo,103990,35,ESP,180,R,5,2770,365,0.032876712,804.109589,892,534,0.598654709,23,12,0.52173913,0,0,0,0,1,1,4,1,18,10,0,0.303857008,0.191439323,0.783631232,0.254649098,0.647873393,0.693699442,0.517943988,0.307684994,0.511304412,0.617138585,0.550329257,0.41262871,0.606837607,0.553571429,9,0.222222222,60,0.166666667,112,0.196428571,193,0.279792746,419,0.439140811,708,0.54519774,871,845,74.84040179,1226.401786,2260,2193,105.6047337,40.69129047,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
1402,1991-2023,Toshihide Matsui,T. Matsui,103175,29.4,JPN,180,R,350,91,2,0,250,6,4,0.666666667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.404761905,0.642857143,0.170731707,0.676829268,0.626126126,0.405660377,0.309278351,0.475609756,0.56097561,0.976190476,0.304347826,0.634146341,1,0,,0,,1,0,1,0,2,0,2,0,4,4,447.8333333,546.5,9,9,100.75,44.77777778,Japan,JP,JPN,392,ISO 3166-2:JP,Japan,36.204824,138.252924,JP,Asia
1403,1991-2023,Tristan Lamasine,T. Lamasine,106137,27.8,FRA,183,R,182,296,6,0,541.6666667,9,3,0.333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.274509804,0.225490196,0.715686275,0.23,0.63649635,0.637614679,0.518072289,0.3075,0.492307692,0.48,0.725490196,0.479166667,0.608108108,0.666666667,0,,0,,0,,1,0,5,0,7,0.285714286,9,9,105.4444444,945.8888889,21,21,93.44444444,40.04761905,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
1406,1991-2023,Tuomas Ketola,T. Ketola,102538,30,FIN,185,R,130,360,30,0,633.3333333,75,25,0.333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.433760684,0.30982906,0.670940171,0.181818182,0.539636127,0.692354004,0.446012703,0.260186263,0.460889571,0.486257928,0.711538462,0.373913043,0.537537538,0.40625,0,,2,0,3,0,6,0,13,0.076923077,34,0.176470588,39,38,206.0933333,509.68,98,96,94.57894737,37.4375,Finland,FI,FIN,246,ISO 3166-2:FI,Finland,61.92411,25.748151,FI,Europe
1408,1991-2023,Ugo Humbert,U. Humbert,200005,25,FRA,188,L,25,2270,96,0.03125,820.3125,180,87,0.483333333,3,3,1,0,0,0,0,0,0,1,1,2,2,0,0.543525336,0.226504981,0.815937635,0.180981595,0.615837962,0.732812672,0.512960677,0.275059796,0.476296709,0.510078878,0.496318753,0.354810997,0.629144852,0.481132075,1,0,5,0.6,14,0.5,33,0.484848485,87,0.413793103,139,0.424460432,173,171,70.46153846,1447.005495,470,458,119.497076,44.61572052,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
1409,1991-2023,Uladzimir Ignatik,U. Ignatik,105590,22.7,BLR,183,R,142,385,1,0,250,30,14,0.466666667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.7,0.181818182,0.666666667,0.65,0.45,0.2,0.357142857,0.363636364,0.6,0.5,0.5,0.421052632,0,,0,,0,,0,,3,0,7,0,1,1,342.2666667,296.1,2,2,74,37,Belarus,BY,BLR,112,ISO 3166-2:BY,Belarus,53.709807,27.953389,BY,Europe
1410,1991-2023,Uros Vico,U. Vico,103716,24.5,ITA,188,R,190,227,5,0,400,7,2,0.285714286,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.681818182,0.215909091,0.772727273,0.154761905,0.55499154,0.704268293,0.513307985,0.260586319,0.4,0.404761905,0.659090909,0.382352941,0.655172414,0,0,,0,,0,,1,0,4,0,4,0,7,7,73.71428571,776.4285714,18,18,102.7142857,39.94444444,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
1411,1991-2023,Vaclav Roubicek,V. Roubicek,101420,27.6,CZE,185,R,144,249,8,0,281.25,9,1,0.111111111,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.208333333,0.322916667,0.552083333,0.255319149,0.589951378,0.596153846,0.442687747,0.277108434,0.521912351,0.553191489,0.864583333,0.461538462,0.481927711,0.333333333,0,,0,,0,,0,,3,0,4,0,9,9,134,284.4444444,21,21,98.88888889,42.38095238,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
1412,1991-2023,Vadim Kutsenko,V. Kutsenko,102957,26.8,RUS,180,R,145,261,9,0,694.4444444,43,17,0.395348837,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.259493671,0.398734177,0.702531646,0.159235669,0.527138914,0.663176265,0.476653696,0.2,0.509174312,0.375796178,0.658227848,0.423728814,0.548076923,0.363636364,0,,0,,0,,3,0,8,0.125,15,0.066666667,12,12,320.0697674,404.7209302,33,33,108.9166667,39.60606061,Russia,RU,RUS,643,ISO 3166-2:RU,Russia,61.52401,105.318756,RU,Asia
1413,1991-2023,Vasek Pospisil,V. Pospisil,105577,32.2,CAN,193,R,27,1359,160,0,857.8125,309,135,0.436893204,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0.746952835,0.272919979,0.826974033,0.148764769,0.582088933,0.760706905,0.501240695,0.2539638,0.450976043,0.407894737,0.46581876,0.364713627,0.628555176,0.459770115,6,0.166666667,21,0.142857143,43,0.162790698,83,0.21686747,163,0.319018405,243,0.386831276,291,261,70.90291262,1680.482201,758,676,110.954023,42.8387574,Canada,CA,CAN,124,ISO 3166-2:CA,Canada,56.130366,-106.346771,CA,North America
1415,1991-2023,Veli Paloheimo,V. Paloheimo,101421,24.4,FIN,183,R,58,526,25,0,620,43,16,0.372093023,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.140997831,0.197396963,0.613882863,0.308695652,0.660906423,0.593487913,0.449038462,0.36207766,0.525496975,0.776086957,0.822125813,0.397759104,0.530343008,0.357142857,0,,0,,3,0.333333333,5,0.4,16,0.375,29,0.379310345,38,38,137.1627907,510.0697674,98,98,109.2894737,42.37755102,Finland,FI,FIN,246,ISO 3166-2:FI,Finland,61.92411,25.748151,FI,Europe
1416,1991-2023,Victor Crivoi,V. Crivoi,104003,30.2,ROU,185,R,79,820,29,0,551.7241379,53,16,0.301886792,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.324263039,0.181405896,0.678004535,0.180365297,0.642279282,0.641292442,0.476892822,0.282310899,0.467391304,0.575342466,0.73015873,0.313492063,0.559006211,0.3125,0,,0,,2,0,7,0.142857143,18,0.111111111,33,0.181818182,40,40,108.4716981,935.1509434,96,96,91.775,38.23958333,Romania,RO,ROU,642,ISO 3166-2:RO,Romania,45.943161,24.96676,RO,Europe
1417,1991-2023,Victor Estrella,V. Estrella,103607,37.5,DOM,173,R,43,976,69,0.043478261,786.2318841,159,80,0.503144654,3,3,1,0,0,0,0,0,0,0,0,3,3,0,0.300230947,0.210161663,0.739799846,0.17136329,0.647933884,0.668731778,0.498323273,0.246578141,0.469955724,0.427265804,0.619707467,0.401069519,0.580124224,0.550724638,1,0,2,0,6,0.166666667,14,0.285714286,45,0.288888889,79,0.303797468,109,97,207.9371069,797.1006289,277,245,99.95876289,39.5755102,Dominican Republic,DO,DOM,214,ISO 3166-2:DO,Dominican Republic,18.735693,-70.162651,DO,North America
1418,1991-2023,Victor Hanescu,V. Hanescu,103812,33.6,ROU,198,R,27,1651,229,0.004366812,745.6331878,445,201,0.451685393,5,1,0.2,0,0,0,0,0,0,0,0,5,1,0,0.392180095,0.133293839,0.791666667,0.192177884,0.690238161,0.691898835,0.507106198,0.27913815,0.47962738,0.509231686,0.548578199,0.377387914,0.620230382,0.461864407,5,0,19,0,42,0.119047619,77,0.116883117,201,0.263681592,335,0.373134328,412,412,82.98426966,1198.14382,1053,1053,103.776699,40.6039886,Romania,RO,ROU,642,ISO 3166-2:RO,Romania,45.943161,24.96676,RO,Europe
1419,1991-2023,Viktor Durasovic,V. Durasovic,126340,25.4,NOR,185,R,321,145,5,0,250,28,7,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.475961538,0.283653846,0.6875,0.131455399,0.596854896,0.682634731,0.443262411,0.24939759,0.410087719,0.366197183,0.725961538,0.358974359,0.569536424,0.4,0,,0,,0,,2,0,6,0,9,0,19,19,241.5357143,586.2142857,47,47,92.63157895,37.44680851,Norway,NO,NOR,578,ISO 3166-2:NO,Norway,60.472024,8.468946,NO,Europe
1420,1991-2023,Viktor Galovic,V. Galovic,105634,27.8,ITA,193,R,180,318,5,0,250,9,3,0.333333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.37704918,0.254098361,0.745901639,0.155737705,0.645038168,0.698224852,0.465949821,0.240343348,0.494983278,0.524590164,0.516393443,0.296875,0.507936508,0.6,0,,0,,0,,0,,3,0.333333333,5,0.2,9,9,138.7777778,639.4444444,26,26,113.7777778,39.38461538,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
